league,season,team,age,Playing Time_born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
ENG-Premier League,2425,Newcastle Utd,639,0,581,418,37557,417.2,66,50,116,61,5,6,68,1,65.0,60.4,46.5,107.1,759,1595,1583,3.2800000000000002,2.3,5.5600000000000005,3.1100000000000003,5.39,3.29,2.35,5.63,3.13,5.46
ENG-Premier League,2425,Nott'ham Forest,589,0,585,418,37599,417.8,57,42,99,54,3,3,90,2,46.7,44.3,33.8,77.89999999999999,633,1125,1117,2.56,1.8900000000000001,4.43,2.4699999999999998,4.34,2.46,1.83,4.28,2.39,4.21
ENG-Premier League,2425,Southampton,892,0,598,418,37538,417.09999999999997,25,16,41,25,0,2,89,3,33.3,31.5,25.2,56.9,640,1127,1118,1.62,1.22,2.88,1.62,2.88,3.33,3.2,6.5,3.21,6.38
ENG-Premier League,2425,Tottenham,741,0,576,418,37619,418.1,61,47,108,58,3,4,72,1,59.900000000000006,56.800000000000004,45.0,101.8,840,1593,1582,3.41,5.52,8.95,3.23,8.77,3.7600000000000002,2.86,6.67,3.58,6.49
ENG-Premier League,2425,West Ham,719,0,590,418,37558,417.3,43,29,72,40,3,3,82,3,48.2,45.8,34.2,80.3,632,1222,1214,2.21,1.9500000000000002,4.18,2.11,4.08,3.63,2.6,6.23,3.55,6.140000000000001
ENG-Premier League,2425,Wolves,819,0,585,418,37598,417.6,53,42,95,53,0,0,79,2,44.1,44.1,35.3,79.8,607,1185,1179,2.72,2.19,4.890000000000001,2.72,4.890000000000001,2.68,2.29,4.99,2.68,4.99
ESP-La Liga,1920,Alavés,815,0,551,418,37448,416.2,34,20,54,28,6,6,111,7,40.6,35.9,27.0,62.9,403,944,936,1.54,0.91,2.46,1.32,2.25,2.2,1.38,3.61,2.04,3.45
ESP-La Liga,1920,Athletic Club,687,0,548,418,37549,417.3,40,23,63,32,8,10,90,2,42.0,34.0,26.0,60.5,604,1291,1273,2.44,1.31,3.74,2.19,3.49,3.1700000000000004,1.71,4.86,2.62,4.3
ESP-La Liga,1920,Atlético Madrid,729,0,548,418,37523,416.8,50,35,85,44,6,8,93,3,58.3,51.8,39.9,91.4,598,1333,1323,2.43,2.23,4.64,2.16,4.359999999999999,8.26,7.47,15.700000000000001,7.95,15.39
ESP-La Liga,1920,Barcelona,704,0,541,418,37535,417.2,84,63,147,78,6,6,92,6,67.5,62.800000000000004,50.1,112.3,923,2042,2036,4.32,3.22,7.53,4.12,7.33,4.34,2.7,7.04,4.18,6.88
ESP-La Liga,1920,Betis,698,0,550,418,37394,415.5,48,35,83,42,6,8,108,9,52.1,45.8,37.5,83.0,834,1475,1463,2.55,1.4500000000000002,4.0,2.34,3.79,3.08,1.6500000000000001,4.7700000000000005,2.87,4.54
ESP-La Liga,1920,Celta Vigo,743,0,548,418,37362,415.1,37,26,63,31,6,9,104,6,39.9,32.8,26.6,59.6,670,1364,1358,9.15,1.58,10.7,8.73,10.29,4.55,1.54,6.06,4.14,5.65
ESP-La Liga,1920,Eibar,731,0,546,418,37617,417.7,38,24,62,31,7,10,92,3,43.1,35.0,26.1,61.4,424,1265,1246,2.02,1.21,3.23,1.71,2.92,2.6,1.37,3.97,2.23,3.59
ESP-La Liga,1920,Espanyol,804,0,548,418,37349,415.0,25,17,42,21,4,4,106,9,39.4,36.2,27.3,63.6,561,1240,1222,1.55,0.98,2.5300000000000002,1.35,2.33,3.01,2.34,5.35,2.84,5.18
ESP-La Liga,1920,Getafe,820,0,546,418,37526,417.2,42,31,73,36,6,7,135,5,42.4,36.8,28.4,65.2,416,1196,1179,2.5,2.72,5.21,2.24,4.96,2.87,2.04,4.94,2.63,4.6899999999999995
ESP-La Liga,1920,Granada,703,0,551,418,37598,417.8,50,34,84,45,5,5,109,1,46.1,42.1,31.4,73.8,511,1009,994,2.83,1.8900000000000001,4.73,2.52,4.43,3.22,1.9100000000000001,5.11,3.0,4.88
ESP-La Liga,1920,Leganés,736,0,548,418,37580,417.8,30,19,49,27,3,5,127,4,41.3,37.2,28.1,65.4,498,1165,1145,2.34,1.48,3.85,2.21,3.71,3.5700000000000003,2.18,5.74,3.32,5.51
ESP-La Liga,1920,Levante,749,0,552,418,37530,417.0,45,28,73,40,5,5,79,5,49.0,45.1,36.2,81.39999999999999,711,1358,1350,2.24,1.1600000000000001,3.4,2.0,3.17,2.85,1.79,4.65,2.66,4.46
ESP-La Liga,1920,Mallorca,834,0,550,418,37595,417.6,39,21,60,31,8,10,93,5,42.5,34.6,25.6,60.0,740,1210,1201,1.51,1.11,2.6,1.23,2.31,2.75,1.75,4.51,2.25,4.01
ESP-La Liga,1920,Osasuna,818,0,547,418,37478,416.4,46,26,72,38,8,8,110,6,50.0,43.7,34.800000000000004,78.3,562,1359,1346,3.27,1.72,4.99,2.64,4.35,3.69,2.32,6.01,3.18,5.51
ESP-La Liga,1920,Real Madrid,674,0,538,418,37559,417.5,69,52,121,58,11,11,82,4,69.10000000000001,60.300000000000004,50.3,110.7,951,1972,1951,6.19,3.23,9.41,5.87,9.09,6.06,3.75,9.85,5.8100000000000005,9.6
ESP-La Liga,1920,Real Sociedad,644,0,544,418,37529,417.0,54,38,92,50,4,5,79,2,49.4,45.6,35.800000000000004,81.3,737,1588,1573,2.45,6.45,8.94,2.34,8.82,3.93,2.27,6.22,3.81,6.09
ESP-La Liga,1920,Sevilla,688,0,551,418,37619,417.9,53,35,88,46,7,7,97,1,54.3,48.800000000000004,38.6,87.5,803,1823,1804,3.11,1.54,4.68,2.88,4.44,3.86,1.79,5.66,3.6799999999999997,5.47
ESP-La Liga,1920,Valencia,711,0,550,418,37498,416.8,45,34,79,40,5,8,80,8,44.0,37.7,32.1,69.5,671,1378,1367,3.1500000000000004,1.58,4.74,3.0,4.59,3.1,1.85,4.97,2.89,4.74
ESP-La Liga,1920,Valladolid,757,0,544,418,37620,417.8,31,19,50,28,3,6,84,0,37.4,32.4,23.6,56.3,510,1106,1096,2.29,1.1400000000000001,3.46,2.17,3.3400000000000003,2.47,1.6400000000000001,4.1,2.27,3.89
ESP-La Liga,1920,Villarreal,657,0,550,418,37623,418.0,62,40,102,52,10,11,78,1,65.2,56.5,43.7,100.1,694,1483,1472,4.180000000000001,2.48,6.68,3.8000000000000003,6.3,3.78,2.39,6.1899999999999995,3.45,5.85
ESP-La Liga,2021,Alavés,766,0,581,418,37420,415.5,35,21,56,30,5,8,96,8,43.5,37.1,27.9,64.7,404,939,926,2.17,1.09,3.27,1.96,3.06,2.67,1.78,4.44,2.41,4.18
ESP-La Liga,2021,Athletic Club,686,0,595,418,37539,417.1,43,31,74,39,4,5,82,3,43.1,39.1,31.3,70.5,685,1496,1477,4.13,1.71,5.85,1.9300000000000002,3.66,4.13,2.15,6.3,2.37,4.54
ESP-La Liga,2021,Atlético Madrid,654,0,566,418,37620,418.0,65,54,119,60,5,7,100,0,53.4,47.7,40.7,88.5,694,1604,1598,3.48,4.12,7.6,2.88,6.99,3.92,2.86,6.859999999999999,3.37,6.3
ESP-La Liga,2021,Barcelona,626,0,576,418,37563,417.3,80,51,131,76,4,8,72,2,76.1,69.2,53.2,122.2,972,2157,2144,4.81,2.92,7.76,4.68,7.64,4.59,2.91,7.52,4.33,7.28
ESP-La Liga,2021,Betis,682,0,573,418,37435,416.0,50,35,85,42,8,11,93,8,49.6,40.8,33.5,74.6,694,1442,1428,2.96,1.8,4.76,2.54,4.33,3.14,1.9300000000000002,5.13,2.72,4.71
ESP-La Liga,2021,Celta Vigo,712,0,555,418,37551,417.1,55,39,94,48,7,7,108,5,51.0,45.5,37.0,82.2,514,1308,1299,2.98,1.69,4.69,2.75,4.46,3.2600000000000002,2.1,5.34,3.08,5.16
ESP-La Liga,2021,Cádiz,918,0,598,418,37510,416.9,33,16,49,29,4,4,81,3,35.9,32.8,20.4,53.2,455,854,838,2.38,1.0,3.38,2.0,3.0,4.22,2.53,6.74,3.92,6.44
ESP-La Liga,2021,Eibar,801,0,567,418,37595,417.8,29,20,49,25,4,9,71,3,46.0,38.7,29.900000000000002,68.8,507,1295,1282,1.44,1.27,2.71,1.13,2.4,2.72,2.08,4.84,2.26,4.38
ESP-La Liga,2021,Elche,824,0,570,418,37455,416.1,33,25,58,31,2,3,99,3,30.200000000000003,27.8,22.1,50.2,501,929,922,1.53,1.15,2.69,1.45,2.61,1.76,1.49,3.2199999999999998,1.67,3.13
ESP-La Liga,2021,Getafe,766,0,559,418,37456,415.90000000000003,27,14,41,24,3,5,120,7,35.3,31.3,23.8,54.6,443,1090,1076,1.42,0.9500000000000001,2.38,1.24,2.2,3.95,3.17,7.12,3.73,6.89
ESP-La Liga,2021,Granada,849,0,594,418,37511,416.7,47,30,77,44,3,5,97,6,41.9,38.0,27.099999999999998,65.2,411,975,961,3.1,2.19,5.300000000000001,2.91,5.12,2.58,1.73,4.3100000000000005,2.37,4.08
ESP-La Liga,2021,Huesca,726,0,589,418,37614,418.2,32,23,55,29,3,4,69,2,39.800000000000004,36.7,26.8,63.3,617,1185,1173,1.55,1.47,3.02,1.3800000000000001,2.87,2.21,1.77,3.9699999999999998,2.06,3.8200000000000003
ESP-La Liga,2021,Levante,765,0,602,418,37597,417.7,45,35,80,42,3,6,68,1,40.6,35.9,29.7,65.8,621,1537,1526,2.11,1.94,4.07,1.91,3.86,2.42,2.11,4.54,2.17,4.29
ESP-La Liga,2021,Osasuna,779,0,591,418,37458,416.4,36,25,61,31,5,6,80,5,39.5,35.1,24.900000000000002,60.0,345,1220,1200,2.2199999999999998,1.94,4.13,2.0,3.91,3.0500000000000003,1.48,4.53,2.85,4.34
ESP-La Liga,2021,Real Madrid,754,0,555,418,37537,417.3,64,53,117,61,3,3,59,2,63.0,60.6,47.8,107.9,963,1920,1909,3.26,3.89,7.13,3.08,6.95,3.9899999999999998,3.04,7.03,3.85,6.88
ESP-La Liga,2021,Real Sociedad,722,0,595,418,37615,417.8,58,39,97,49,9,12,81,1,62.5,53.0,40.1,93.3,626,1554,1530,3.5,2.8,6.3100000000000005,3.0100000000000002,5.82,4.03,3.18,7.1899999999999995,3.48,6.64
ESP-La Liga,2021,Sevilla,707,0,602,418,37535,417.3,52,36,88,46,6,7,79,2,55.5,50.0,41.3,91.3,691,1627,1606,3.18,1.69,4.87,2.96,4.65,4.3,2.5,6.84,4.109999999999999,6.63
ESP-La Liga,2021,Valencia,729,0,568,418,37495,416.6,48,35,83,40,8,10,82,5,43.6,35.7,27.3,62.7,576,1180,1168,2.38,2.38,4.79,2.12,4.5200000000000005,2.64,1.73,4.41,2.38,4.14
ESP-La Liga,2021,Valladolid,859,0,588,418,37538,417.1,34,21,55,27,7,8,93,4,40.4,34.1,24.2,58.300000000000004,564,1101,1089,2.21,4.11,6.33,1.7,5.82,2.68,1.57,4.32,2.25,3.88
ESP-La Liga,2021,Villarreal,761,0,583,418,37582,417.8,57,33,90,45,12,13,67,5,57.1,47.0,40.800000000000004,87.9,737,1628,1608,3.2800000000000002,1.65,4.9399999999999995,2.86,4.51,4.5,2.37,6.85,4.12,6.47
ESP-La Liga,2122,Alavés,827,0,585,418,37566,417.4,29,20,49,23,6,7,93,4,37.9,32.4,25.8,57.9,420,984,969,1.43,1.15,2.58,1.26,2.41,2.37,1.89,4.25,2.21,4.09
ESP-La Liga,2122,Athletic Club,665,0,598,418,37586,417.8,40,34,74,37,3,7,90,4,50.0,44.5,37.9,82.2,653,1572,1559,2.36,1.51,3.87,2.22,3.73,4.16,1.77,5.93,3.92,5.68
ESP-La Liga,2122,Atlético Madrid,690,0,588,418,37543,417.0,63,45,108,59,4,5,110,7,56.1,52.3,40.4,92.2,705,1463,1456,3.55,2.93,6.47,3.38,6.3,3.2199999999999998,2.19,5.44,3.06,5.28
ESP-La Liga,2122,Barcelona,933,0,577,418,37558,417.0,68,52,120,62,6,7,97,5,64.2,58.7,47.6,106.7,961,2079,2059,7.59,3.8,11.41,7.16,10.98,6.74,4.09,10.83,6.36,10.450000000000001
ESP-La Liga,2122,Betis,842,0,579,418,37467,416.3,60,45,105,54,6,6,87,6,55.0,50.2,38.1,88.2,666,1518,1501,3.8600000000000003,2.5700000000000003,6.43,3.52,6.09,3.42,2.7,6.11,3.16,5.84
ESP-La Liga,2122,Celta Vigo,648,0,573,418,37581,417.6,43,29,72,40,3,6,87,3,44.0,39.199999999999996,29.2,68.5,665,1447,1434,1.61,1.11,2.71,1.53,2.62,3.8,1.29,5.1,3.66,4.96
ESP-La Liga,2122,Cádiz,884,0,590,418,37610,418.0,35,21,56,32,3,6,105,3,41.0,35.9,24.8,60.7,571,1080,1063,2.1,1.29,3.4,1.98,3.27,2.7800000000000002,1.74,4.48,2.56,4.26
ESP-La Liga,2122,Elche,794,0,597,418,37504,416.8,39,29,68,38,1,1,104,6,34.2,33.4,27.9,61.2,531,1102,1087,2.88,1.52,4.39,2.84,4.35,2.91,1.8900000000000001,4.8100000000000005,2.88,4.78
ESP-La Liga,2122,Espanyol,853,0,599,418,37562,417.6,39,25,64,34,5,5,99,7,37.3,33.4,25.8,59.4,610,1212,1196,1.86,6.0,7.87,1.7,7.71,2.0100000000000002,4.41,6.4399999999999995,1.8800000000000001,6.31
ESP-La Liga,2122,Getafe,794,0,571,418,37473,416.3,31,26,57,28,3,5,121,8,30.0,25.7,19.2,44.9,399,917,910,1.71,2.95,4.66,1.56,4.51,3.06,1.9,4.96,2.88,4.7700000000000005
ESP-La Liga,2122,Granada,843,0,593,418,37501,416.3,43,28,71,40,3,5,105,4,40.2,36.3,27.3,63.7,435,1047,1036,2.31,1.8,4.08,2.21,3.99,2.86,2.04,4.87,2.73,4.73
ESP-La Liga,2122,Levante,833,0,598,418,37584,417.7,51,34,85,43,8,13,109,6,56.6,46.2,32.2,78.4,569,1343,1334,3.56,2.67,6.22,3.21,5.8500000000000005,3.9,2.17,6.07,3.45,5.61
ESP-La Liga,2122,Mallorca,867,0,596,418,37546,417.3,33,23,56,27,6,7,114,7,39.699999999999996,34.2,25.8,59.8,575,1129,1110,3.79,1.83,5.61,3.43,5.25,3.94,1.9,5.82,3.62,5.5
ESP-La Liga,2122,Osasuna,774,0,593,418,37602,417.7,37,23,60,31,6,8,84,2,37.0,30.8,23.0,53.7,417,1328,1313,2.27,1.1400000000000001,3.43,1.85,3.0,2.48,1.83,4.31,2.1,3.92
ESP-La Liga,2122,Rayo Vallecano,743,0,596,418,37502,416.5,38,28,66,34,4,4,101,3,43.6,40.4,30.9,71.5,697,1312,1299,2.3000000000000003,1.27,3.58,2.12,3.38,3.6,2.5,6.13,3.45,5.9799999999999995
ESP-La Liga,2122,Real Madrid,796,0,581,418,37620,418.1,80,59,139,72,8,12,76,0,73.4,64.0,51.2,115.3,1029,2078,2061,4.26,3.89,8.15,3.96,7.87,5.54,4.55,10.09,5.18,9.75
ESP-La Liga,2122,Real Sociedad,776,0,597,418,37516,417.1,40,22,62,31,9,10,77,4,52.5,44.6,33.2,77.5,667,1462,1447,2.94,1.09,4.0600000000000005,2.48,3.58,4.22,2.85,7.05,3.82,6.63
ESP-La Liga,2122,Sevilla,857,0,597,418,37551,417.2,51,40,91,49,2,3,97,4,43.0,40.6,33.0,73.2,625,1596,1580,3.12,2.66,5.77,3.01,5.66,6.38,9.06,15.440000000000001,6.26,15.299999999999999
ESP-La Liga,2122,Valencia,802,0,597,418,37450,416.2,45,30,75,37,8,9,134,8,39.8,32.5,25.7,58.1,554,1202,1187,2.17,1.8,3.96,1.8900000000000001,3.67,2.5700000000000003,2.02,4.62,2.31,4.36
ESP-La Liga,2122,Villarreal,775,0,601,418,37611,417.7,62,51,113,57,5,6,81,1,65.6,60.8,51.800000000000004,112.7,790,1698,1683,3.79,3.07,6.88,3.4899999999999998,6.59,4.86,4.47,9.34,4.56,9.05
ESP-La Liga,2223,Almería,742,0,605,418,37557,417.5,49,33,82,47,2,3,98,4,46.2,44.0,32.7,76.8,569,1090,1080,4.01,1.94,5.98,3.91,5.87,4.3500000000000005,2.42,6.76,4.22,6.62
ESP-La Liga,2223,Athletic Club,698,0,600,418,37552,417.0,46,33,79,41,5,7,81,5,55.1,49.5,39.1,89.0,864,1816,1801,1.93,2.72,4.64,1.75,4.47,3.52,2.62,6.13,3.32,5.9399999999999995
ESP-La Liga,2223,Atlético Madrid,726,0,586,418,37508,416.7,68,51,119,67,1,1,92,8,63.4,62.6,48.5,111.0,730,1571,1557,4.59,3.01,7.6,4.55,7.56,4.59,2.7,7.27,4.5600000000000005,7.24
ESP-La Liga,2223,Barcelona,714,0,586,418,37513,417.1,69,56,125,69,0,2,82,6,77.8,76.2,60.9,137.1,961,2182,2169,4.03,2.6,6.63,4.03,6.63,9.65,3.35,12.95,9.57,12.87
ESP-La Liga,2223,Betis,828,0,583,418,37195,413.5,43,26,69,35,8,9,82,15,52.199999999999996,45.199999999999996,35.1,80.4,621,1272,1259,2.85,1.75,4.61,2.39,4.17,3.44,2.95,6.37,3.06,5.99
ESP-La Liga,2223,Celta Vigo,652,0,579,418,37497,416.6,41,31,72,39,2,3,85,6,43.099999999999994,40.8,31.0,71.6,704,1403,1393,2.27,1.97,4.24,2.2,4.18,2.45,1.51,3.93,2.37,3.8600000000000003
ESP-La Liga,2223,Cádiz,1036,0,601,418,37519,416.7,29,20,49,25,4,5,116,7,42.0,38.0,27.9,66.1,475,969,960,2.2,6.65,8.85,2.0,8.65,3.44,2.72,6.12,3.25,5.94
ESP-La Liga,2223,Elche,862,0,595,418,37294,414.4,30,21,51,26,4,5,99,12,37.800000000000004,33.8,27.2,61.1,561,1197,1185,1.85,1.4,3.25,1.6600000000000001,3.06,2.38,1.96,4.32,2.2,4.13
ESP-La Liga,2223,Espanyol,822,0,587,418,37426,416.0,51,31,82,46,5,5,99,10,49.4,45.4,35.6,80.9,528,1146,1135,4.4399999999999995,2.23,6.6499999999999995,4.29,6.5,2.93,2.23,5.15,2.81,5.03
ESP-La Liga,2223,Getafe,657,0,583,418,37508,416.7,34,21,55,29,5,8,125,9,37.3,31.1,22.9,53.9,365,1003,989,1.65,1.1099999999999999,2.77,1.5,2.61,2.05,1.48,3.5100000000000002,1.84,3.31
ESP-La Liga,2223,Girona,735,0,597,418,37603,417.8,55,41,96,47,8,9,92,3,51.6,44.5,37.5,82.1,725,1378,1364,3.89,2.86,6.74,2.7,5.55,4.45,2.29,6.76,3.44,5.75
ESP-La Liga,2223,Mallorca,825,0,583,418,37515,416.7,36,27,63,32,4,5,120,5,36.1,31.7,26.7,58.2,476,948,935,1.9500000000000002,1.24,3.17,1.83,3.05,2.41,1.62,4.01,2.27,3.87
ESP-La Liga,2223,Osasuna,691,0,601,418,37419,415.9,36,30,66,32,4,5,93,7,40.4,36.5,28.9,64.9,545,1356,1338,1.95,1.67,3.6,1.72,3.36,2.35,3.81,6.18,2.12,5.95
ESP-La Liga,2223,Rayo Vallecano,767,0,601,418,37447,415.8,41,29,70,37,4,8,90,6,44.8,38.4,30.2,68.4,703,1390,1377,1.99,1.48,3.46,1.6600000000000001,3.14,3.11,1.78,4.9,2.68,4.47
ESP-La Liga,2223,Real Madrid,695,0,569,418,37588,417.3,73,56,129,64,9,12,72,3,76.7,66.9,56.900000000000006,123.89999999999999,1008,2017,2000,4.36,4.04,8.43,3.9499999999999997,8.04,6.88,4.0600000000000005,10.89,6.11,10.12
ESP-La Liga,2223,Real Sociedad,718,0,596,418,37545,417.3,47,36,83,45,2,4,90,2,53.8,50.699999999999996,40.3,90.8,692,1483,1463,3.98,1.76,5.76,3.83,5.61,4.36,3.99,8.34,4.16,8.14
ESP-La Liga,2223,Sevilla,921,0,595,418,37269,414.0,47,31,78,43,4,5,120,13,47.1,43.1,32.5,75.5,558,1513,1497,4.0,2.82,6.84,3.72,6.5600000000000005,3.47,2.5100000000000002,5.95,3.21,5.69
ESP-La Liga,2223,Valencia,647,0,594,418,37535,417.1,40,23,63,35,5,8,92,8,50.2,43.7,32.8,76.5,786,1472,1457,4.1,1.3,5.43,3.49,4.82,4.37,2.33,6.68,3.74,6.05
ESP-La Liga,2223,Valladolid,943,0,607,418,37591,417.9,32,24,56,29,3,4,94,6,38.7,35.5,28.5,64.2,610,1244,1233,2.8,1.95,4.74,2.62,4.55,4.75,2.52,7.26,4.55,7.05
ESP-La Liga,2223,Villarreal,836,0,590,418,37514,416.8,57,33,90,53,4,7,91,4,63.0,57.3,43.9,101.0,846,1622,1617,12.440000000000001,1.76,14.19,12.13,13.879999999999999,5.45,2.59,8.06,5.11,7.7
ESP-La Liga,2324,Alavés,722,0,605,418,37578,417.7,33,28,61,30,3,7,84,1,46.5,41.0,32.8,73.7,550,1260,1252,1.8900000000000001,1.77,3.65,1.78,3.55,3.22,2.28,5.47,2.86,5.11
ESP-La Liga,2324,Almería,857,0,594,418,37510,416.8,42,25,67,40,2,2,93,6,50.1,48.5,34.4,82.89999999999999,590,1097,1082,3.41,1.38,4.78,3.27,4.65,4.56,2.52,7.05,4.45,6.94
ESP-La Liga,2324,Athletic Club,710,0,606,418,37446,415.7,59,41,100,56,3,5,80,5,53.199999999999996,49.0,37.4,86.6,735,1610,1596,3.35,2.01,5.359999999999999,3.17,5.1899999999999995,3.1999999999999997,1.98,5.2,2.99,5.0
ESP-La Liga,2324,Atlético Madrid,739,0,601,418,37538,417.2,68,48,116,63,5,6,89,5,63.2,58.5,47.5,106.3,758,1597,1580,3.45,2.74,6.1899999999999995,3.26,5.99,3.4,2.57,5.96,3.21,5.77
ESP-La Liga,2324,Barcelona,691,0,579,418,37552,417.5,76,55,131,70,6,7,87,2,78.4,72.9,57.800000000000004,130.9,964,1925,1911,5.56,3.2,8.78,5.34,8.55,7.11,3.55,10.68,6.91,10.48
ESP-La Liga,2324,Betis,943,0,582,418,37534,416.9,46,31,77,44,2,3,87,3,44.7,42.300000000000004,32.9,75.2,676,1441,1424,2.83,2.42,5.220000000000001,2.75,5.15,3.32,2.87,6.19,3.18,6.05
ESP-La Liga,2324,Celta Vigo,768,0,585,418,37494,416.8,45,35,80,42,3,5,66,5,51.6,47.6,38.7,86.4,660,1345,1332,3.27,2.54,5.8,3.17,5.7,3.25,2.67,5.91,3.12,5.78
ESP-La Liga,2324,Cádiz,930,0,604,418,37354,415.0,25,17,42,22,3,3,107,7,36.6,34.2,25.8,59.7,456,1017,996,2.61,1.05,3.66,2.43,3.49,4.11,4.45,8.58,3.98,8.45
ESP-La Liga,2324,Getafe,835,0,589,418,37341,415.0,42,27,69,36,6,7,135,10,46.400000000000006,40.7,28.2,69.0,439,1141,1124,2.07,2.08,4.15,1.83,3.92,2.88,3.06,5.92,2.65,5.71
ESP-La Liga,2324,Girona,627,0,585,418,37609,417.7,84,64,148,77,7,8,74,1,72.9,66.39999999999999,54.6,120.9,894,1685,1673,4.24,2.91,7.15,4.0,6.91,4.03,2.81,6.88,3.8000000000000003,6.66
ESP-La Liga,2324,Granada,1029,0,598,418,37500,416.4,35,27,62,30,5,8,98,4,43.2,36.9,31.0,67.7,512,1044,1030,3.11,3.4699999999999998,6.58,2.91,6.37,4.13,8.43,12.56,3.74,12.18
ESP-La Liga,2324,Las Palmas,755,0,595,418,37434,416.0,33,23,56,30,3,5,84,5,33.4,29.6,23.2,53.0,577,1596,1573,3.4,1.39,4.8100000000000005,2.99,4.4,2.96,1.42,4.37,2.56,3.97
ESP-La Liga,2324,Mallorca,697,0,604,418,37528,417.2,33,27,60,32,1,3,105,4,41.3,38.9,31.0,69.8,498,1174,1155,1.96,1.27,3.2399999999999998,1.92,3.2,3.0300000000000002,1.76,4.79,2.94,4.7
ESP-La Liga,2324,Osasuna,765,0,600,418,37517,417.1,45,32,77,41,4,5,78,5,41.2,37.4,28.8,66.0,501,1322,1306,3.24,1.69,4.92,3.09,4.77,2.48,1.73,4.21,2.33,4.07
ESP-La Liga,2324,Rayo Vallecano,736,0,604,418,37505,416.9,29,12,41,23,6,6,108,5,43.2,38.7,24.6,63.3,506,1335,1327,2.37,0.6900000000000001,3.04,1.42,2.11,3.3899999999999997,1.54,4.93,2.65,4.2
ESP-La Liga,2324,Real Madrid,694,0,582,418,37580,417.5,85,66,151,83,2,5,69,4,70.3,66.2,53.0,119.1,950,1935,1923,5.07,3.4,8.48,4.99,8.39,4.03,2.7199999999999998,6.74,3.84,6.55
ESP-La Liga,2324,Real Sociedad,752,0,596,418,37560,417.4,48,36,84,44,4,4,98,2,45.8,42.6,31.2,73.9,685,1414,1402,2.92,2.16,5.09,2.49,4.67,3.41,2.3,5.71,3.07,5.38
ESP-La Liga,2324,Sevilla,944,0,586,418,37599,417.7,46,30,76,44,2,2,108,4,45.7,44.1,31.7,75.9,635,1416,1406,2.99,1.73,4.71,2.92,4.65,4.26,2.5,6.75,4.2,6.71
ESP-La Liga,2324,Valencia,676,0,597,418,37483,416.70000000000005,39,24,63,31,8,9,64,5,43.6,36.699999999999996,26.900000000000002,63.8,522,1162,1151,2.0700000000000003,2.44,4.5,1.55,3.99,3.4,2.1,5.5200000000000005,3.02,5.13
ESP-La Liga,2324,Villarreal,864,0,596,418,37328,415.0,64,47,111,59,5,7,110,8,56.5,51.0,41.2,92.2,654,1558,1548,3.3899999999999997,2.32,5.72,3.21,5.53,3.5,2.59,6.11,3.31,5.89
ESP-La Liga,2425,Alavés,738,0,579,418,37559,417.2,38,20,58,29,9,11,107,5,43.4,34.6,25.5,60.5,449,1160,1148,2.21,1.4100000000000001,3.61,1.57,2.96,3.29,2.45,5.74,2.38,4.84
ESP-La Liga,2425,Athletic Club,788,0,607,418,37575,417.6,53,40,93,50,3,6,64,3,54.4,49.5,37.1,86.5,682,1579,1561,2.63,1.98,4.61,2.47,4.44,3.6,2.06,5.67,3.09,5.18
ESP-La Liga,2425,Atlético Madrid,667,0,606,418,37532,416.8,68,51,119,62,6,7,75,3,65.3,59.9,48.0,107.8,760,1559,1553,3.45,2.5500000000000003,5.99,3.22,5.76,5.23,2.57,7.8,5.0,7.58
ESP-La Liga,2425,Barcelona,656,0,598,418,37577,417.4,99,72,171,92,7,8,63,3,93.2,86.9,67.9,154.5,860,2212,2201,5.99,4.03,10.03,5.68,9.71,5.5200000000000005,3.5700000000000003,9.05,5.25,8.79
ESP-La Liga,2425,Betis,930,0,597,418,37525,416.8,55,37,92,48,7,10,75,4,56.0,48.0,37.8,85.6,679,1486,1468,3.91,3.7199999999999998,7.62,3.5,7.21,4.64,3.5300000000000002,8.18,4.18,7.71
ESP-La Liga,2425,Celta Vigo,770,0,607,418,37495,416.5,58,40,98,50,8,9,84,6,55.1,48.0,38.8,87.3,709,1659,1649,3.52,2.46,5.96,3.16,5.61,3.73,2.5,6.22,3.4,5.89
ESP-La Liga,2425,Espanyol,666,0,598,418,37609,417.8,38,27,65,33,5,5,88,1,35.0,31.1,24.5,56.1,497,1000,991,2.29,1.74,4.04,2.14,3.89,2.31,1.77,4.09,2.19,3.9699999999999998
ESP-La Liga,2425,Getafe,750,0,582,418,37478,416.4,34,21,55,29,5,5,110,7,38.199999999999996,34.2,24.0,58.5,368,981,966,1.96,1.1400000000000001,3.1,1.75,2.89,3.16,1.53,4.6899999999999995,2.98,4.52
